state,district,total,daily_mean,daily_std,active_days,pincodes,cv,cv_normalized,coverage,volume_score,risk_score,risk_category
Chandigarh,Rupnagar,3,1.0,0.0,3,2,0.0,0.0,0.011904761904761904,6.953780538686199e-05,0.6458124719917173,Medium Risk
Jammu & Kashmir,Pulwama,4,1.0,0.0,4,2,0.0,0.0,0.011904761904761904,9.271707384914932e-05,0.6458055182111786,Medium Risk
Orissa,Debagarh,7,1.0,0.0,7,2,0.0,0.0,0.011904761904761904,0.0001622548792360113,0.6457846568695624,Medium Risk
Daman & Diu,Daman,9,1.0,0.0,9,2,0.0,0.0,0.011904761904761904,0.00020861341616058596,0.6457707493084851,Medium Risk
Telangana,Mahabubabad,1450,2.2103658536585367,1.5278431198166844,72,18,0.6912173011032724,0.12324971037031758,0.10714285714285714,0.03360993927031663,0.6455544168485161,Medium Risk
West Bengal,Jalpaiguri,10531,3.726468506723284,12.92447167959708,80,71,3.4682895229837003,0.6184244498884176,0.4226190476190476,0.24410087617634788,0.645301627941375,Medium Risk
Uttarakhand,Tehri Garhwal,2722,2.911229946524064,3.069088838964704,75,25,1.0542241235973544,0.18797680221745924,0.1488095238095238,0.06309396875434611,0.6447803568164735,Medium Risk
Jharkhand,East Singhbhum,7940,5.655270655270655,10.56342723781732,81,32,1.8678906601883523,0.3330602149341163,0.19047619047619047,0.1840433915905614,0.6446913910831056,Medium Risk
Telangana,Kamareddy,1983,2.3274647887323945,2.0133623314556757,71,22,0.8650452377207442,0.15424465625517528,0.13095238095238096,0.045964489360715774,0.6443629495477633,Medium Risk
Maharashtra,Ahilyanagar,12,1.0909090909090908,0.30151134457776363,7,11,0.27638539919628335,0.049281782078017,0.06547619047619048,0.00027815122154744795,0.6442485116941751,Medium Risk
Andhra Pradesh,Spsr Nellore,2183,136.4375,83.94281287479788,3,14,0.6152473687571077,0.10970364874313837,0.08333333333333333,0.05060034305317324,0.6440495074774797,Medium Risk
Uttar Pradesh,Sonbhadra,4920,5.1037344398340245,5.71671380924011,75,20,1.1201040878267208,0.19972373982668318,0.11904761904761904,0.11404200083445366,0.6440240420223362,Medium Risk
Maharashtra,Bhandara,1862,2.40258064516129,1.9510796185495562,73,21,0.8120766403737413,0.1447999211894876,0.125,0.04315979787677901,0.6439820330532868,Medium Risk
Orissa,Baleswar,3,1.0,0.0,3,3,0.0,0.0,0.017857142857142856,6.953780538686199e-05,0.6437291386583839,Medium Risk
Jammu & Kashmir,Srinagar,3,1.0,0.0,3,3,0.0,0.0,0.017857142857142856,6.953780538686199e-05,0.6437291386583839,Medium Risk
Himachal Pradesh,Lahaul And Spiti,3,1.0,0.0,3,3,0.0,0.0,0.017857142857142856,6.953780538686199e-05,0.6437291386583839,Medium Risk
Puducherry,Pondicherry,3,1.0,0.0,3,3,0.0,0.0,0.017857142857142856,6.953780538686199e-05,0.6437291386583839,Medium Risk
Meghalaya,Jaintia Hills,4,1.0,0.0,4,3,0.0,0.0,0.017857142857142856,9.271707384914932e-05,0.6437221848778452,Medium Risk
Orissa,Baudh,4,1.0,0.0,4,3,0.0,0.0,0.017857142857142856,9.271707384914932e-05,0.6437221848778452,Medium Risk
West Bangal,Hooghly,6,1.0,0.0,6,3,0.0,0.0,0.017857142857142856,0.00013907561077372397,0.6437082773167678,Medium Risk
Westbengal,Hooghly,7,1.0,0.0,7,3,0.0,0.0,0.017857142857142856,0.0001622548792360113,0.6437013235362291,Medium Risk
Gujarat,Vadodara,11973,3.865999354213755,14.832216116493068,83,78,3.836580081247727,0.6840936751316412,0.4642857142857143,0.2775253812989662,0.6436751719063845,Medium Risk
Telangana,Peddapalli,582,1.4623115577889447,0.8230536515116039,68,18,0.562844249659138,0.10035974308421294,0.10714285714285714,0.013490334245051225,0.6435788098059592,Medium Risk
Bihar,Muzaffarpur,28298,9.901329601119665,47.65430943673434,83,53,4.812920219456736,0.8581831243759066,0.31547619047619047,0.6559269389458069,0.6431693451811585,Medium Risk
Assam,Bajali,26,1.04,0.2,20,9,0.19230769230769232,0.034290037794302855,0.05357142857142857,0.0006026609800194706,0.6430707149340001,Medium Risk
Madhya Pradesh,Damoh,5926,7.954362416107383,8.084437486013002,74,14,1.0163526707863122,0.1812240117667371,0.08333333333333333,0.13736034490751473,0.6430536339794368,Medium Risk
Madhya Pradesh,Ashoknagar,3011,602.2,193.95282931682124,2,3,0.3220737783407858,0.05742839456566922,0.017857142857142856,0.06979277733994715,0.642912104896,Medium Risk
Telangana,Medchal-Malkajgiri,4011,3.3734230445752735,4.501982369960465,76,30,1.3345442627481905,0.23796018068058855,0.17857142857142858,0.09297204580223448,0.6428944494975356,Medium Risk
Odisha,Jharsuguda,1126,1.9582608695652175,1.2625662854711028,73,19,0.644738556079826,0.11496216916819171,0.1130952380952381,0.026099856288535533,0.6428234689889731,Medium Risk
Bihar,Gaya,26760,13.240969816922316,55.10093190573798,83,39,4.161396987350391,0.7420111918613832,0.23214285714285715,0.620277224050809,0.6423707499362413,Medium Risk
Andhra Pradesh,K.V. Rangareddy,16,1.0666666666666667,0.2581988897471611,14,11,0.24206145913796354,0.0431615422284013,0.06547619047619048,0.00037086829539659727,0.6420786126246548,Medium Risk
Himachal Pradesh,Lahul And Spiti,31,1.0333333333333334,0.18257418583505539,24,9,0.17668469596940842,0.0315043294928228,0.05357142857142857,0.0007185573223309073,0.6420609481257886,Medium Risk
Jammu & Kashmir,Anantnag,4,1.0,0.0,4,4,0.0,0.0,0.023809523809523808,9.271707384914932e-05,0.6416388515445118,Medium Risk
Haryana,Bhiwani,3320,3.0655586334256695,3.365908420943196,74,26,1.0979755481570725,0.19577803982633735,0.15476190476190477,0.07695517129479394,0.6412690958841132,Medium Risk
Gujarat,Surat,24947,8.650138696255201,53.65993689514436,81,89,5.608267143398816,1.0,0.5297619047619048,0.578253210328682,0.6411073702347286,Low Risk
Madhya Pradesh,Mandla,4859,5.435123042505593,5.232311655396654,76,17,0.9626850421742352,0.17165463369685574,0.10119047619047619,0.11262806545825414,0.6408740354897566,Low Risk
Uttar Pradesh,Ambedkar Nagar,7847,4.610458284371328,8.566876789143363,78,34,1.8581399636959353,0.3313215858276384,0.20238095238095238,0.18188771962356867,0.6405629058192696,Low Risk
Uttarakhand,Hardwar,143,1.1916666666666667,0.47271490747965794,52,16,0.3966838384444682,0.0707319798257797,0.09523809523809523,0.0033146353901070884,0.6404284689886574,Low Risk
Maharashtra,Chhatrapati Sambhajinagar,990,1.9260700389105059,2.482370849031632,74,40,1.2888268852548068,0.22980839754964497,0.23809523809523808,0.022947475777664456,0.640215363075743,Low Risk
Karnataka,Chikkaballapur,3063,3.050796812749004,2.7937420030152333,75,22,0.9157417469889958,0.16328425939318267,0.13095238095238096,0.07099809929998609,0.6400167276642847,Low Risk
Karnataka,Chamrajnagar,374,1.3357142857142856,0.7294198046448219,67,20,0.546089693316979,0.09737226835917602,0.11904761904761904,0.008669046404895462,0.6398129133375763,Low Risk
Telangana,Nagarkurnool,1339,1.9462209302325582,1.3940036768148143,71,22,0.7162617846516746,0.1277153470648678,0.13095238095238096,0.031037040471002735,0.6395559259980695,Low Risk
Jammu & Kashmir,Kathua,8,1.0,0.0,8,5,0.0,0.0,0.02976190476190476,0.00018543414769829863,0.6395277030890238,Low Risk
West  Bengal,Hooghly,15,1.0,0.0,15,5,0.0,0.0,0.02976190476190476,0.00034768902693430996,0.639479026625253,Low Risk
West Bengal,Medinipur,28,1.0769230769230769,0.39223227027636803,19,16,0.36421567954234174,0.06494264096727989,0.09523809523809523,0.0006490195169440452,0.6392018851501313,Low Risk
Punjab,Firozpur,393,1.3598615916955017,0.7740908521893869,66,21,0.5692423823988112,0.10150058259418601,0.125,0.009109452505678921,0.6390423681562614,Low Risk
West Bengal,Darjiling,710,2.094395280235988,1.5451578795958247,72,25,0.737758480539415,0.13154838413997272,0.1488095238095238,0.016457280608224004,0.6390214169331899,Low Risk
Telangana,Warangal Rural,720,1.5157894736842106,0.9078090411332248,69,21,0.5989017979698358,0.10678909949480032,0.125,0.016689073292846877,0.638619462835326,Low Risk
Bihar,Saran,23658,7.846766169154229,32.603259502425985,82,51,4.154993127052766,0.7408693310808813,0.30357142857142855,0.5483751332807937,0.6385417258940702,Low Risk
Rajasthan,Jhalawar,6871,6.218099547511312,7.342330490871594,77,18,1.1807997660330536,0.21054627674484236,0.10714285714285714,0.15926475360437625,0.6384117707793819,Low Risk
Uttar Pradesh,Kushinagar,10442,8.573070607553365,13.807932315753261,79,19,1.6106168895410335,0.28718619287542363,0.1130952380952381,0.2420379212832043,0.6383204577881036,Low Risk
Telangana,Mancherial,1065,1.7067307692307692,1.079007131430436,72,21,0.6322069953169879,0.11272768916885924,0.125,0.024685920912336005,0.6382989149353999,Low Risk
Odisha,Dhenkanal,2831,2.7326254826254828,2.3518801726613816,73,22,0.8606668523056132,0.1534639542480884,0.13095238095238096,0.06562050901673543,0.638192897948477,Low Risk
Odisha,Anugul,154,1.1846153846153846,0.46229316153642075,55,17,0.39024747402425125,0.06958432329379854,0.10119047619047619,0.0035696073431922487,0.6378669642832051,Low Risk
Orissa,Koraput,118,1.2421052631578948,0.5595550944236044,47,19,0.4504892709342578,0.08032592945657091,0.1130952380952381,0.0027351536785499048,0.6377101958729015,Low Risk
Jharkhand,Purbi Singhbhum,971,1.7216312056737588,1.2238715753065375,74,24,0.7108790612491114,0.12675556336253493,0.14285714285714285,0.022507069676880997,0.6376123262738229,Low Risk
Pondicherry,Pondicherry,1074,1.6396946564885497,1.2334332996915218,72,25,0.7522335300725761,0.13412940411691854,0.1488095238095238,0.024894534328496594,0.6373935978090391,Low Risk
Himachal Pradesh,Kinnaur,160,1.08843537414966,0.30800218083259256,58,14,0.2829770036399444,0.0504571191786078,0.08333333333333333,0.0037086829539659727,0.6373807201596562,Low Risk
Madhya Pradesh,Shahdol,5198,6.893899204244032,7.876158987320224,75,23,1.142482469495854,0.2037139887033747,0.13690476190476192,0.12048583746696954,0.6372374781394237,Low Risk
Bihar,Kishanganj,8230,16.626262626262626,16.838832276645828,79,9,1.0127851733827078,0.18058789773857362,0.05357142857142857,0.19076537944462474,0.6372261503751133,Low Risk
Uttarakhand,Udham Singh Nagar,5930,7.563775510204081,7.740260738633444,77,17,1.023332954315113,0.18246865353402827,0.10119047619047619,0.13745306198136387,0.637211443475834,Low Risk
Maharashtra,Bid,555,1.6468842729970326,1.0814716996586826,68,24,0.6566774104233802,0.1170909647548297,0.14285714285714285,0.012864493996569469,0.6371224894652195,Low Risk
Odisha,Jagatsinghapur,3071,2.717699115044248,3.164370123678205,75,31,1.1643563138249338,0.2076142744368791,0.18452380952380953,0.0711835334476844,0.6367266026852689,Low Risk
Uttar Pradesh,Bulandshahar,181,1.3609022556390977,0.8733282373029234,62,25,0.6417273787916509,0.11442525157650399,0.1488095238095238,0.004195447591674006,0.6367068704409409,Low Risk
Himachal Pradesh,Chamba,1594,2.0594315245478034,1.6440201530819856,73,25,0.7982883302920056,0.14234135248561172,0.1488095238095238,0.036947753928886,0.6366518138579649,Low Risk
Telangana,Vikarabad,2553,2.954861111111111,2.5625974437190546,73,24,0.8672480185559198,0.15463743013324713,0.14285714285714285,0.05917667238421955,0.6363700988313706,Low Risk
West Bengal,24 Paraganas North,6147,198.29032258064515,244.73839006149504,2,23,1.2342427349774436,0.22007559615454536,0.13690476190476192,0.14248296323768023,0.63636490301612,Low Risk
Uttarakhand,Pithoragarh,1204,1.7997010463378176,1.3924303163684772,72,26,0.7737008983808233,0.13795721184421542,0.15476190476190477,0.027907839228593946,0.6357460057102304,Low Risk
Telangana,Jagitial,1553,2.016883116883117,1.2965797357000388,72,21,0.6428631014095492,0.11462776022826018,0.125,0.03599740392193222,0.6355704949033114,Low Risk
Orissa,Dhenkanal,126,1.1559633027522935,0.3644964036454576,56,16,0.3153183174393244,0.05622384051559818,0.09523809523809523,0.0029205878262482036,0.6354688344992516,Low Risk
Andhra Pradesh,Mahabubnagar,7,1.0,0.0,7,7,0.0,0.0,0.041666666666666664,0.0001622548792360113,0.6353679902028958,Low Risk
Orissa,Gajapati,8,1.0,0.0,7,7,0.0,0.0,0.041666666666666664,0.00018543414769829863,0.6353610364223572,Low Risk
Rajasthan,Dungarpur,6430,4.471488178025035,6.02513472421028,75,26,1.3474562571406505,0.2402624951143184,0.15476190476190477,0.14904269621250754,0.6352123977595925,Low Risk
Uttar Pradesh,Mirzapur,7532,7.928421052631579,9.995738429758056,77,20,1.2607476776779278,0.22480164468660963,0.11904761904761904,0.17458625005794817,0.6346380339562622,Low Risk
Chhattisgarh,Janjgir-Champa,4475,4.205827067669173,3.8394305042017587,78,20,0.9128835880381388,0.1627746262252582,0.11904761904761904,0.1037272263687358,0.6341862846015529,Low Risk
Bihar,Aurangabad(Bh),111,1.2906976744186047,0.5502144837353659,45,20,0.426292302713887,0.07601141169169381,0.11904761904761904,0.002572898799313894,0.6341654577856319,Low Risk
Odisha,Nayagarh,2324,2.258503401360544,1.8933731698606975,75,25,0.8383308914744655,0.14948126935451334,0.1488095238095238,0.053868619906355754,0.6340745249688395,Low Risk
Madhya Pradesh,Seoni,5999,6.242455775234131,6.10434508877782,74,17,0.9778755843166337,0.17436323187058544,0.10119047619047619,0.1390524315052617,0.6338947350364597,Low Risk
Uttar Pradesh,Mahrajganj,18,1.0,0.0,16,8,0.0,0.0,0.047619047619047616,0.0004172268323211719,0.633208165283637,Low Risk
Madhya Pradesh,Rajgarh,7950,8.89261744966443,9.925460788532165,74,15,1.116146156597202,0.19901800824715643,0.08928571428571429,0.18427518427518427,0.6331237476039494,Low Risk
Maharashtra,Buldana,1062,1.7524752475247525,1.2457340675902293,73,26,0.7108426035401874,0.12674906265420705,0.15476190476190477,0.024616383106949146,0.632810590330221,Low Risk
Orissa,Nayagarh,100,1.0638297872340425,0.28618779601347605,54,16,0.2690165282526675,0.047967851989595765,0.09523809523809523,0.002317926846228733,0.6327600368091565,Low Risk
Rajasthan,Banswara,7055,6.842870999030068,7.5850226143395,76,18,1.1084561751075868,0.19764682151639118,0.10714285714285714,0.1635297390014371,0.6326174658303058,Low Risk
Puducherry,Puducherry,1311,1.725,1.3195225111546995,75,27,0.7649405861766374,0.136395176374044,0.16071428571428573,0.03038802095405869,0.6323719054446978,Low Risk
Uttarakhand,Chamoli,1045,1.6773675762439808,1.1759588567793025,72,26,0.7010740361468951,0.12500724701962368,0.15476190476190477,0.02422233554309026,0.6323191691272745,Low Risk
Tamil Nadu,Ranipet,111,1.15625,0.4431496123741602,52,20,0.3832645296208953,0.06833920707076427,0.11904761904761904,0.002572898799313894,0.6314801861683066,Low Risk
Maharashtra,Dharashiv,143,1.153225806451613,0.4425417134114031,49,20,0.3837424647763215,0.06842442682638677,0.11904761904761904,0.0033146353901070884,0.6312874921055365,Low Risk
Punjab,Rupnagar,1228,1.852187028657617,1.427774941014158,74,28,0.7708589461664387,0.137450468470243,0.16666666666666666,0.028464141671688842,0.631235088129745,Low Risk
Tamil Nadu,Perambalur,2068,2.114519427402863,1.6121258221551595,75,25,0.7624076663770533,0.13594353601262407,0.1488095238095238,0.0479347271800102,0.6311164861170819,Low Risk
West Bengal,Purulia,775,1.7734553775743707,1.3190315483876367,73,29,0.7437635956714803,0.13261914538912856,0.17261904761904762,0.01796393305827268,0.6306108543020464,Low Risk
Punjab,S.A.S Nagar(Mohali),272,1.2307692307692308,0.5100390770714144,67,21,0.41440675012052414,0.07389212024400435,0.125,0.006304761021742154,0.6302208137788787,Low Risk
Punjab,Nawanshahr,191,1.2243589743589745,0.6581863443238738,52,25,0.5375762812278759,0.09585425720324815,0.1488095238095238,0.00442724027629688,0.6301374846049144,Low Risk
Maharashtra,Jalna,5512,4.934646374216651,5.7383378059656245,76,26,1.1628670771523228,0.20734873133157894,0.15476190476190477,0.12776412776412777,0.6300761509701476,Low Risk
Uttar Pradesh,Siddharth Nagar,4341,723.5,261.53909841551416,2,6,0.3614914974644287,0.06445689697394685,0.03571428571428571,0.1006212043947893,0.6298735526224446,Low Risk
Bihar,West Champaran,29913,24.04581993569132,87.54607745873041,80,19,3.6408023387376933,0.649184898943889,0.1130952380952381,0.6933614575124009,0.6296229440433074,Low Risk
Odisha,Kandhamal,2996,2.9575518262586376,2.6749413071262462,76,27,0.904444440627132,0.1612698570701476,0.16071428571428573,0.06944508831301284,0.6293609234806479,Low Risk
Uttar Pradesh,Sant Kabir Nagar,5967,5.454296160877513,5.275676964755677,78,19,0.9672516506523732,0.17246889741885282,0.1130952380952381,0.1383106949144685,0.6292875722889245,Low Risk
Bihar,Khagaria,7887,8.705298013245033,9.056624483667289,79,15,1.0403577763664973,0.18550431885026117,0.08928571428571429,0.18281489036206017,0.6288320444889733,Low Risk
Himachal Pradesh,Solan,1141,1.8139904610492845,1.4238845695577946,73,30,0.7849460072321235,0.13996230692327852,0.17857142857142858,0.026447545315469844,0.6285525438285064,Low Risk
Himachal Pradesh,Bilaspur,952,1.560655737704918,0.9761151996208751,72,26,0.625451966143628,0.11152321209944736,0.15476190476190477,0.022066663576097538,0.6282464584953107,Low Risk
Odisha,Sambalpur,2501,2.3955938697318007,2.0687186996530276,74,28,0.8635515083717556,0.15397831206885265,0.16666666666666666,0.05797135042418061,0.6281676707635109,Low Risk
Orissa,Balangir,422,1.3656957928802589,0.7509223233657366,69,26,0.549845966635101,0.09804204268020551,0.15476190476190477,0.009781651291085254,0.6272135528840797,Low Risk
Punjab,Shaheed Bhagat Singh Nagar,922,1.6147110332749561,1.1885686713552468,71,30,0.736087539418488,0.1312504416421918,0.17857142857142858,0.02137128552222892,0.6270262689180984,Low Risk
Madhya Pradesh,Shajapur,6840,6.240875912408759,7.24234180693753,75,23,1.1604688041525633,0.20692109959820432,0.13690476190476192,0.15854619628204533,0.6269418593080912,Low Risk
Uttar Pradesh,Jhansi,7005,5.631028938906752,7.3555623778591,77,27,1.3062554743835435,0.2329160578452589,0.16071428571428573,0.16237077557832275,0.6265593875723438,Low Risk
Uttar Pradesh,Lucknow,25019,8.711350974930362,36.126455164960106,83,52,4.147055407241114,0.7394539705767021,0.30952380952380953,0.5799221176579668,0.6264989210711224,Low Risk
Andhra Pradesh,Karim Nagar,81,1.208955223880597,0.4779157220249834,41,23,0.3953130046379493,0.07048754892199643,0.13690476190476192,0.0018775207454452738,0.6261907192323986,Low Risk
Karnataka,Kolar,4051,3.251203852327448,3.589405785215845,74,31,1.1040236011796944,0.19685645725332113,0.18452380952380953,0.09389921654072597,0.6261466617431113,Low Risk
Telangana,Hanumakonda,999,1.573228346456693,1.1409670492161914,72,30,0.7252393155678494,0.12931611441182664,0.17857142857142858,0.023156089193825044,0.6258138132859918,Low Risk
Assam,Sribhumi,161,1.15,0.4934827047183265,60,24,0.4291153954072405,0.07651479225848375,0.14285714285714285,0.00373186222242826,0.6256606186237408,Low Risk
Jharkhand,Palamu,8401,8.696687370600413,9.93335978828456,75,18,1.142200399414699,0.20366369329590878,0.10714285714285714,0.19472903435167585,0.6253635823480652,Low Risk
Tamil Nadu,Ariyalur,2336,2.2079395085066165,1.9743514576833885,74,31,0.89420541191311,0.1594441543259276,0.18452380952380953,0.054146771127903205,0.6249780893423703,Low Risk
Madhya Pradesh,Tikamgarh,7130,6.809933142311365,6.76491177011763,75,18,0.993388867224847,0.17712937736821446,0.10714285714285714,0.16526818413610866,0.6249148268380424,Low Risk
Chhattisgarh,Janjgir Champa,24,1.0,0.0,19,12,0.0,0.0,0.07142857142857142,0.0005563024430948959,0.6248331092670716,Low Risk
Tamil Nadu,Tirupattur,1015,1.5402124430955995,0.9369844035140185,71,27,0.6083475092765893,0.10847334724285412,0.16071428571428573,0.02352695748922164,0.6246575842882325,Low Risk
Odisha,Angul,2932,2.7791469194312794,2.520041344843864,76,30,0.9067679463882253,0.16168415719203608,0.17857142857142858,0.06796161513142646,0.6237009704777847,Low Risk
Odisha,Bargarh,5012,3.8822618125484123,3.8456765007544926,73,26,0.9905762894002493,0.17662787168870914,0.15476190476190477,0.1161744935329841,0.6228007403644863,Low Risk
Orissa,Sambalpur,24,1.0,0.0,16,13,0.0,0.0,0.07738095238095238,0.0005563024430948959,0.6227497759337381,Low Risk
Bihar,Pashchim Champaran,16358,204.475,378.9618388656774,42,14,1.8533406962497978,0.3304658371046507,0.08333333333333333,0.37916647350609617,0.6227464342681321,Low Risk
Rajasthan,Ganganagar,5358,4.18921032056294,5.105323489865146,74,32,1.2186839760241734,0.21730134190533695,0.19047619047619047,0.12419452042093551,0.6221304468739206,Low Risk
Jammu And Kashmir,Srinagar,3165,2.8033658104517274,2.258621623911419,76,27,0.8056820895405978,0.14365972036280797,0.16071428571428573,0.0733623846831394,0.622022186722041,Low Risk
Orissa,Kendrapara,52,1.04,0.19794866372215741,33,19,0.1903352535789975,0.033938335801822615,0.1130952380952381,0.0012053219600389412,0.6219334876092928,Low Risk
Karnataka,Koppal,5317,4.229912490055688,4.538104356970681,74,28,1.072860104704184,0.19129975039919217,0.16666666666666666,0.12324417041398174,0.6216483281821894,Low Risk
Orissa,Sundargarh,132,1.1578947368421053,0.45269981396613623,53,25,0.3909680211525722,0.06971280275276459,0.1488095238095238,0.0030596634370219276,0.6213982485990277,Low Risk
Madhya Pradesh,Jabalpur,12383,8.876702508960573,16.15262554295135,76,27,1.8196650757019408,0.3244611979377211,0.16071428571428573,0.287028881368504,0.6212027548676511,Low Risk
Telangana,Sangareddy,2630,2.388737511353315,2.4631133929422773,74,36,1.0311360629769761,0.18386001176685562,0.21428571428571427,0.06096147605581568,0.6210625613016547,Low Risk
Tamil Nadu,Karur,3892,2.606831882116544,3.133770300577958,74,37,1.2021374765577828,0.21435096542659401,0.22023809523809523,0.09021371285522228,0.6208753907094078,Low Risk
Bihar,Purba Champaran,121,1.21,0.5373898759633259,52,27,0.44412386443250074,0.07919092530305989,0.16071428571428573,0.0028046914839367667,0.62062541641089,Low Risk
Orissa,Kandhamal,32,1.0,0.0,23,14,0.0,0.0,0.08333333333333333,0.0007417365907931945,0.6206108123560954,Low Risk
Karnataka,Haveri,4263,3.0084685956245587,2.914009892908618,76,29,0.9686023969625878,0.17270974655739724,0.17261904761904762,0.09881322145473088,0.6203877781920031,Low Risk
Andhra Pradesh,Parvathipuram Manyam,489,1.2936507936507937,0.5744441712196015,72,26,0.4440488685501213,0.07917755292252562,0.15476190476190477,0.011334662278058504,0.6201450781727997,Low Risk
Telangana,Siddipet,1834,1.881025641025641,1.4933799757290838,73,32,0.7939179260282752,0.14156207358323727,0.19047619047619047,0.042510778359834966,0.6201268255795158,Low Risk
Kerala,Kasargod,310,1.2156862745098038,0.4659139477421049,67,25,0.38325179572334434,0.06833693651245716,0.1488095238095238,0.007185573223309072,0.619678922479034,Low Risk
Rajasthan,Chittaurgarh,341,1.482608695652174,0.9095092846082906,67,32,0.6134520101463543,0.10938352158712965,0.19047619047619047,0.00790413054563998,0.6192463267251367,Low Risk
Orissa,Kendujhar,48,1.0212765957446808,0.14586499149789456,26,19,0.1428261375083551,0.025467070996514123,0.1130952380952381,0.0011126048861897918,0.6189963600495896,Low Risk
Odisha,Kalahandi,4409,3.4046332046332046,2.9177244686202517,78,26,0.8569864338542131,0.15280770547154213,0.15476190476190477,0.10219739465022484,0.6186568118533056,Low Risk
Uttarakhand,Almora,1344,1.7121019108280255,1.280213944894749,74,33,0.7477440079928407,0.1333288855315976,0.19642857142857142,0.031152936813314172,0.6185692288920649,Low Risk
Madhya Pradesh,Mandsaur,8148,7.281501340482574,7.762250233797047,75,20,1.0660233200317741,0.19008069565418825,0.11904761904761904,0.18886467943071716,0.618202172983084,Low Risk
Maharashtra,Solapur,12027,4.120246659815005,13.181144151607025,82,71,3.199115305441166,0.5704284806059335,0.4226190476190476,0.2787770617959297,0.618100183006631,Low Risk
Andhra Pradesh,K.V.Rangareddy,67,1.0806451612903225,0.27451221100817447,43,23,0.25402622511204204,0.04529495807114723,0.13690476190476192,0.001553010986973251,0.6174706653621429,Low Risk
West Bengal,Maldah,1719,2.2180645161290324,1.8559726538816037,77,35,0.8367532325527881,0.149199959837449,0.20833333333333334,0.03984516248667192,0.6173497705304388,Low Risk
Karnataka,Chikmagalur,150,1.1904761904761905,0.5472006683371021,58,29,0.4596485614031658,0.08195910602157976,0.17261904761904762,0.0034768902693430997,0.6172259533600832,Low Risk
Maharashtra,Mumbai City,2888,2.3517915309446256,2.268099538469913,74,35,0.9644135156651845,0.17196283468777745,0.20833333333333334,0.0669417273190858,0.6171878072783297,Low Risk
Jammu & Kashmir,Jammu,60,1.0344827586206897,0.18405922400991942,39,21,0.17792391654292208,0.03172529267838936,0.125,0.0013907561077372399,0.6169366256051151,Low Risk
Bihar,Madhubani,25390,9.952959623676989,37.445648744075015,85,44,3.7622626997296322,0.6708422768622899,0.2619047619047619,0.5885216262574753,0.6165716423578922,Low Risk
Karnataka,Chitradurga,4294,2.806535947712418,3.1854326946698044,75,36,1.135005128748207,0.2023807175598187,0.21428571428571427,0.09953177877706179,0.6159737175128179,Low Risk
Bihar,Madhepura,8634,8.738866396761134,9.760590462189363,79,21,1.1169172314851854,0.19915549721982262,0.125,0.2001298039033888,0.6159154828559212,Low Risk
Bihar,Katihar,15747,11.884528301886792,23.289251258724157,80,23,1.9596277333974412,0.34941768701300396,0.13690476190476192,0.3650039404756386,0.6148783416451931,Low Risk
Rajasthan,Rajsamand,4381,3.6087314662273475,3.464238149652625,78,31,0.9599600807300358,0.17116875073612572,0.18452380952380953,0.1015483751332808,0.6148612168843264,Low Risk
Orissa,Jajapur,109,1.1122448979591837,0.3482697455929102,52,26,0.31312325750555225,0.05583244333753118,0.15476190476190477,0.002526540262389319,0.6146167264227524,Low Risk
Kerala,Kasaragod,3511,2.6065330363771344,2.2001388766918715,73,31,0.8440863192548991,0.15050750930230328,0.18452380952380953,0.08138241157109082,0.6136795714511456,Low Risk
Bihar,Samstipur,78,1.1142857142857143,0.32045516283430914,37,26,0.28758796664617486,0.051279291676517035,0.15476190476190477,0.0018079829400584118,0.6132386905380968,Low Risk
Karnataka,Davangere,4722,2.8880733944954127,3.96067862519651,77,43,1.3713912647599098,0.24453030315684932,0.25595238095238093,0.10945250567892077,0.6131665210678877,Low Risk
Uttar Pradesh,Mau,7384,5.6024279210925645,5.970165780462494,77,25,1.0656390166101797,0.1900121712041633,0.1488095238095238,0.17115571832552964,0.6130742110904649,Low Risk
Orissa,Bhadrak,367,1.301418439716312,0.7578284968848785,67,34,0.5823096352085443,0.103830580876296,0.20238095238095238,0.00850679152565945,0.6129553325156725,Low Risk
Bihar,Samastipur,18501,7.6895261845386536,22.037098526335008,78,42,2.865859091636237,0.5110061661398357,0.25,0.4288396458207779,0.6127002644027091,Low Risk
Orissa,Anugul,49,1.0,0.0,33,18,0.0,0.0,0.10714285714285714,0.0011357841546520793,0.6121592647536044,Low Risk
Tamil Nadu,Theni,3402,2.625,2.2646775661812173,76,33,0.862734310926178,0.15383259906612246,0.19642857142857142,0.0788558713087015,0.6114346482805324,Low Risk
Odisha,Balangir,5087,3.491420727522306,3.272443927345357,76,30,0.9372814629727119,0.16712496730401555,0.17857142857142858,0.11791293866765565,0.6106198569561088,Low Risk
Orissa,Puri,215,1.162162162162162,0.44924535234545876,64,30,0.3865599543437669,0.06892680830990111,0.17857142857142858,0.004983542719391776,0.6101293200926479,Low Risk
Odisha,Koraput,4310,3.3990536277602525,3.2971824168191874,75,34,0.9700295370131623,0.17296421732601147,0.20238095238095238,0.0999026470724584,0.6097333486090332,Low Risk
Himachal Pradesh,Una,1203,1.5075187969924813,1.0201574946790666,75,36,0.6767129515826227,0.12066346596544432,0.21428571428571427,0.027884659960131657,0.608866815099866,Low Risk
